oln	length
ENST00000341247	759
ENST00000341249	190
ENST00000341255	239
ENST00000341259	575
ENST00000341280	336
ENST00000341285	691
ENST00000341287	193
ENST00000341290	790
ENST00000341294	138
ENST00000341298	92
ENST00000341305	132
ENST00000341316	690
ENST00000341318	513
ENST00000341319	621
ENST00000341329	315
ENST00000341333	281
ENST00000341349	476
ENST00000341356	489
ENST00000341360	1241
ENST00000341369	111
ENST00000341376	347
ENST00000341394	708
ENST00000341413	290
ENST00000341415	101
ENST00000341418	965
ENST00000341420	621
ENST00000341426	446
ENST00000341446	251
ENST00000341449	312
ENST00000341458	427
ENST00000341459	471
ENST00000341460	1194
ENST00000341462	346
ENST00000341469	442
ENST00000341472	6885
ENST00000341484	639
ENST00000341493	311
ENST00000341495	175
ENST00000341509	546
ENST00000341511	2435
ENST00000341514	1500
ENST00000341516	942
ENST00000341529	737
ENST00000341533	393
ENST00000341541	225
ENST00000341547	1683
ENST00000341550	249
ENST00000341558	505
ENST00000341567	314
ENST00000341584	383
ENST00000341590	680
ENST00000341595	233
ENST00000341640	350
ENST00000341656	402
ENST00000341657	1168
ENST00000341671	920
ENST00000341685	193
ENST00000341686	459
ENST00000341689	273
ENST00000341690	869
ENST00000341695	302
ENST00000341697	906
ENST00000341700	355
ENST00000341702	395
ENST00000341712	1024
ENST00000341723	431
ENST00000341735	397
ENST00000341747	356
ENST00000341750	287
ENST00000341752	1248
ENST00000341761	367
ENST00000341772	703
ENST00000341776	1246
ENST00000341785	167
ENST00000341809	578
ENST00000341843	411
ENST00000341846	588
ENST00000341864	251
ENST00000341865	1188
ENST00000341871	160
ENST00000341872	317
ENST00000341893	865
ENST00000341900	255
ENST00000341901	424
ENST00000341911	640
ENST00000341918	40
ENST00000341919	508
ENST00000341923	861
ENST00000341928	1087
ENST00000341935	374
ENST00000341937	611
ENST00000341942	99
ENST00000341947	1714
ENST00000341948	770
ENST00000341959	319
ENST00000341976	446
ENST00000341983	193
ENST00000341990	720
ENST00000342014	675
ENST00000342016	450
ENST00000342020	208
ENST00000342022	783
ENST00000342032	155
ENST00000342045	383
ENST00000342048	135
ENST00000342056	932
ENST00000342058	425
ENST00000342063	473
ENST00000342066	681
ENST00000342101	489
ENST00000342108	239
ENST00000342112	928
ENST00000342114	132
ENST00000342144	43
ENST00000342173	285
ENST00000342179	716
ENST00000342183	422
ENST00000342190	314
ENST00000342192	154
ENST00000342193	1204
ENST00000342203	614
ENST00000342206	338
ENST00000342213	469
ENST00000342228	652
ENST00000342232	661
ENST00000342234	376
ENST00000342245	585
ENST00000342247	1484
ENST00000342266	103
ENST00000342272	696
ENST00000342274	1755
ENST00000342280	333
ENST00000342287	434
ENST00000342291	436
ENST00000342294	287
ENST00000342295	500
ENST00000342312	483
ENST00000342314	603
ENST00000342315	718
ENST00000342322	325
ENST00000342331	172
ENST00000342355	354
ENST00000342358	1218
ENST00000342364	96
ENST00000342376	320
ENST00000342380	408
ENST00000342382	531
ENST00000342386	879
ENST00000342392	23
ENST00000342415	339
ENST00000342421	3144
ENST00000342422	137
ENST00000342427	854
ENST00000342435	318
ENST00000342443	744
ENST00000342456	465
ENST00000342462	453
ENST00000342480	573
ENST00000342483	498
ENST00000342505	1154
ENST00000342506	79
ENST00000342526	445
ENST00000342537	422
ENST00000342555	476
ENST00000342560	367
ENST00000342595	458
ENST00000342607	339
ENST00000342619	217
ENST00000342623	311
ENST00000342628	763
ENST00000342640	379
ENST00000342644	373
ENST00000342649	496
ENST00000342651	697
ENST00000342665	315
ENST00000342669	117
ENST00000342677	575
ENST00000342683	131
ENST00000342694	1025
ENST00000342697	240
ENST00000342704	604
ENST00000342711	1551
ENST00000342740	1372
ENST00000342741	574
ENST00000342743	235
ENST00000342745	264
ENST00000342751	140
ENST00000342752	90
ENST00000342756	670
ENST00000342771	1259
ENST00000342782	384
ENST00000342783	360
ENST00000342784	735
ENST00000342788	1283
ENST00000342818	378
ENST00000342833	417
ENST00000342836	224
ENST00000342854	384
ENST00000342868	449
ENST00000342878	72
ENST00000342879	157
ENST00000342894	309
ENST00000342895	335
ENST00000342905	1024
ENST00000342907	350
ENST00000342927	324
ENST00000342929	1043
ENST00000342932	204
ENST00000342947	496
ENST00000342951	301
ENST00000342972	219
ENST00000342981	1599
ENST00000342983	180
ENST00000342988	552
ENST00000342992	34350
ENST00000342995	503
ENST00000343003	652
ENST00000343010	267
ENST00000343028	549
ENST00000343035	233
ENST00000343036	320
ENST00000343043	377
ENST00000343055	199
ENST00000343060	335
ENST00000343063	1005
ENST00000343067	864
ENST00000343075	261
ENST00000343105	61
ENST00000343110	362
ENST00000343111	424
ENST00000343114	953
ENST00000343115	583
ENST00000343118	310
ENST00000343131	351
ENST00000343139	231
ENST00000343141	293
ENST00000343164	602
ENST00000343187	554
ENST00000343210	575
ENST00000343216	572
ENST00000343217	176
ENST00000343218	570
ENST00000343242	156
ENST00000343245	275
ENST00000343246	181
ENST00000343253	1454
ENST00000343255	262
ENST00000343257	988
ENST00000343262	292
ENST00000343267	169
ENST00000343280	489
ENST00000343289	561
ENST00000343300	427
ENST00000343304	812
ENST00000343307	498
ENST00000343318	860
ENST00000343320	455
ENST00000343325	576
ENST00000343344	938
ENST00000343348	1012
ENST00000343366	772
ENST00000343380	437
ENST00000343381	464
ENST00000343399	312
ENST00000343410	683
ENST00000343411	866
ENST00000343414	316
ENST00000343420	299
ENST00000343433	728
ENST00000343455	1922
ENST00000343457	880
ENST00000343459	560
ENST00000343470	379
ENST00000343483	272
ENST00000343484	299
ENST00000343499	481
ENST00000343505	1610
ENST00000343516	1431
ENST00000343518	545
ENST00000343526	1050
ENST00000343529	3435
ENST00000343534	155
ENST00000343537	1128
ENST00000343546	502
ENST00000343575	72
ENST00000343587	248
ENST00000343597	734
ENST00000343600	373
ENST00000343605	350
ENST00000343625	1011
ENST00000343629	455
ENST00000343631	718
ENST00000343666	136
ENST00000343677	212
ENST00000343684	402
ENST00000343687	678
ENST00000343694	517
ENST00000343702	610
ENST00000343709	347
ENST00000343730	200
ENST00000343737	329
ENST00000343744	607
ENST00000343769	620
ENST00000343776	525
ENST00000343789	394
ENST00000343805	867
ENST00000343810	462
ENST00000343813	284
ENST00000343815	1087
ENST00000343818	319
ENST00000343823	628
ENST00000343837	147
ENST00000343846	449
ENST00000343849	151
ENST00000343855	236
ENST00000343870	312
ENST00000343882	673
ENST00000343905	315
ENST00000343916	659
ENST00000343933	525
ENST00000343936	1189
ENST00000343938	214
ENST00000343939	560
ENST00000343941	623
ENST00000343948	471
ENST00000343949	394
ENST00000343958	1430
ENST00000343959	89
ENST00000343979	540
ENST00000343984	433
ENST00000343986	83
ENST00000343998	419
ENST00000344001	220
ENST00000344008	1759
ENST00000344013	67
ENST00000344018	590
ENST00000344022	212
ENST00000344034	545
ENST00000344041	713
ENST00000344051	494
ENST00000344063	136
ENST00000344079	530
ENST00000344085	577
ENST00000344086	449
ENST00000344095	677
ENST00000344096	601
ENST00000344099	642
ENST00000344100	2221
ENST00000344102	470
ENST00000344111	89
ENST00000344119	495
ENST00000344135	3097
ENST00000344138	330
ENST00000344140	598
ENST00000344147	241
ENST00000344157	727
ENST00000344158	348
ENST00000344175	256
ENST00000344227	1004
ENST00000344229	347
ENST00000344248	312
ENST00000344257	594
ENST00000344265	291
ENST00000344279	406
ENST00000344280	563
ENST00000344293	929
ENST00000344300	83
ENST00000344304	940
ENST00000344318	170
ENST00000344320	164
ENST00000344321	571
ENST00000344327	931
ENST00000344330	284
ENST00000344337	538
ENST00000344356	182
ENST00000344359	1068
ENST00000344363	177
ENST00000344384	323
ENST00000344386	1058
ENST00000344387	1029
ENST00000344415	118
ENST00000344417	449
ENST00000344420	353
ENST00000344423	513
ENST00000344425	872
ENST00000344429	510
ENST00000344450	183
ENST00000344458	360
ENST00000344514	310
ENST00000344517	633
ENST00000344519	573
ENST00000344523	480
ENST00000344526	204
ENST00000344528	963
ENST00000344529	297
ENST00000344532	551
ENST00000344550	218
ENST00000344575	569
ENST00000344577	445
ENST00000344579	272
ENST00000344581	533
ENST00000344586	364
ENST00000344595	340
ENST00000344604	679
ENST00000344610	1144
ENST00000344616	104
ENST00000344624	1374
ENST00000344626	1647
ENST00000344642	247
ENST00000344644	505
ENST00000344646	727
ENST00000344651	250
ENST00000344657	1700
ENST00000344683	835
ENST00000344686	947
ENST00000344697	580
ENST00000344720	562
ENST00000344722	1288
ENST00000344730	1181
ENST00000344731	391
ENST00000344746	213
ENST00000344754	1690
ENST00000344762	951
ENST00000344768	622
ENST00000344770	519
ENST00000344774	317
ENST00000344791	296
ENST00000344803	1576
ENST00000344836	1102
ENST00000344839	115
ENST00000344843	140
ENST00000344846	234
ENST00000344849	633
ENST00000344862	701
ENST00000344876	1108
ENST00000344877	84
ENST00000344887	209
ENST00000344889	317
ENST00000344894	597
ENST00000344895	131
ENST00000344908	619
ENST00000344924	258
ENST00000344930	783
ENST00000344931	451
ENST00000344935	179
ENST00000344941	579
ENST00000344949	699
ENST00000344956	397
ENST00000344962	298
ENST00000344980	673
ENST00000344998	426
ENST00000345005	638
ENST00000345008	97
ENST00000345016	1152
ENST00000345034	617
ENST00000345041	822
ENST00000345042	547
ENST00000345043	335
ENST00000345046	245
ENST00000345057	312
ENST00000345060	408
ENST00000345063	275
ENST00000345068	472
ENST00000345080	250
ENST00000345088	159
ENST00000345093	317
ENST00000345094	507
ENST00000345096	210
ENST00000345108	321
ENST00000345122	1502
ENST00000345125	254
ENST00000345127	828
ENST00000345146	413
ENST00000345167	578
ENST00000345264	276
ENST00000345317	359
ENST00000345330	370
ENST00000345363	352
ENST00000345378	465
ENST00000345382	994
ENST00000345383	541
ENST00000345425	333
ENST00000345434	322
ENST00000345451	589
ENST00000345506	794
ENST00000345512	1428
ENST00000345514	894
ENST00000345517	375
ENST00000345523	117
ENST00000345540	356
ENST00000345617	1084
ENST00000345633	175
ENST00000345635	329
ENST00000345664	344
ENST00000345714	496
ENST00000345716	1503
ENST00000345721	155
ENST00000345724	823
ENST00000345732	297
ENST00000345734	398
ENST00000345745	377
ENST00000345813	653
ENST00000345847	205
ENST00000345851	743
ENST00000345868	396
ENST00000345937	266
ENST00000345941	344
ENST00000345957	344
ENST00000345985	688
ENST00000345988	1756
ENST00000345990	447
ENST00000346049	1009
ENST00000346085	2235
ENST00000346128	1748
ENST00000346134	893
ENST00000346145	2141
ENST00000346166	685
ENST00000346178	916
ENST00000346192	599
ENST00000346193	791
ENST00000346208	443
ENST00000346213	216
ENST00000346234	213
ENST00000346246	561
ENST00000346248	561
ENST00000346279	111
ENST00000346299	643
ENST00000346322	1914
ENST00000346333	165
ENST00000346342	152
ENST00000346365	146
ENST00000346387	636
ENST00000346401	620
ENST00000346403	240
ENST00000346432	521
ENST00000346454	443
ENST00000346473	169
ENST00000346528	439
ENST00000346562	933
ENST00000346569	521
ENST00000346587	224
ENST00000346618	465
ENST00000346664	321
ENST00000346693	237
ENST00000346736	668
ENST00000346752	301
ENST00000346753	811
ENST00000346798	753
ENST00000346806	405
ENST00000346807	154
ENST00000346832	507
ENST00000346834	1137
ENST00000346964	904
ENST00000346991	2342
ENST00000346997	800
ENST00000347055	259
ENST00000347063	328
ENST00000347077	836
ENST00000347108	867
ENST00000347132	695
ENST00000347136	561
ENST00000347140	976
ENST00000347147	475
ENST00000347159	370
ENST00000347197	122
ENST00000347230	2539
ENST00000347310	606
ENST00000347364	570
ENST00000347401	2544
ENST00000347454	522
ENST00000347464	607
ENST00000347512	104
ENST00000347519	222
ENST00000347559	661
ENST00000347606	680
ENST00000347609	649
ENST00000347612	854
ENST00000347613	818
ENST00000347615	1136
ENST00000347624	560
ENST00000347630	374
ENST00000347635	468
ENST00000347642	474
ENST00000347644	658
ENST00000347699	1238
ENST00000347708	389
ENST00000347735	1116
ENST00000347755	909
ENST00000347776	337
ENST00000347785	471
ENST00000347831	233
ENST00000347842	647
ENST00000347869	815
ENST00000347898	675
ENST00000347900	563
ENST00000347934	647
ENST00000347982	2696
ENST00000347992	1332
ENST00000348028	2795
ENST00000348035	189
ENST00000348066	1202
ENST00000348120	495
ENST00000348124	522
ENST00000348159	521
ENST00000348161	476
ENST00000348165	1083
ENST00000348208	1190
ENST00000348225	136
ENST00000348227	334
ENST00000348231	266
ENST00000348261	2353
ENST00000348333	393
ENST00000348367	828
ENST00000348370	994
ENST00000348403	672
ENST00000348459	838
ENST00000348462	122
ENST00000348476	1257
ENST00000348547	383
ENST00000348564	1281
ENST00000348579	485
ENST00000348581	846
ENST00000348624	807
ENST00000348628	478
ENST00000348721	258
ENST00000348729	598
ENST00000348831	741
ENST00000348849	406
ENST00000348904	295
ENST00000348911	1868
ENST00000348912	175
ENST00000348925	488
ENST00000348931	318
ENST00000348946	200
ENST00000348956	380
ENST00000348974	207
ENST00000348987	725
ENST00000349004	375
ENST00000349014	1102
ENST00000349015	382
ENST00000349038	531
ENST00000349048	779
ENST00000349051	352
ENST00000349062	500
ENST00000349129	2465
ENST00000349139	943
ENST00000349215	1129
ENST00000349243	359
ENST00000349264	37
ENST00000349310	480
ENST00000349314	402
ENST00000349339	576
ENST00000349394	285
ENST00000349431	259
ENST00000349496	780
ENST00000349499	704
ENST00000349511	462
ENST00000349552	435
ENST00000349556	399
ENST00000349570	820
ENST00000349618	524
ENST00000349693	1024
ENST00000349703	1148
ENST00000349714	299
ENST00000349721	1590
ENST00000349767	328
ENST00000349780	1893
ENST00000349792	562
ENST00000349830	1369
ENST00000349841	610
ENST00000349847	688
ENST00000349874	653
ENST00000349880	2488
ENST00000349945	1531
ENST00000349953	1205
ENST00000349959	76
ENST00000349995	827
ENST00000350009	610
ENST00000350021	127
ENST00000350027	450
ENST00000350028	469
ENST00000350030	787
ENST00000350033	263
ENST00000350060	946
ENST00000350082	632
ENST00000350110	980
ENST00000350119	400
ENST00000350148	467
ENST00000350210	668
ENST00000350221	581
ENST00000350259	502
ENST00000350303	615
ENST00000350427	421
ENST00000350490	788
ENST00000350494	826
ENST00000350498	181
ENST00000350499	222
ENST00000350513	310
ENST00000350549	216
ENST00000350592	253
ENST00000350608	117
ENST00000350612	779
ENST00000350669	333
ENST00000350721	2644
ENST00000350763	2179
ENST00000350777	517
ENST00000350790	283
ENST00000350796	400
ENST00000350881	935
ENST00000350887	246
ENST00000350902	334
ENST00000350908	715
ENST00000351004	353
ENST00000351008	569
ENST00000351018	188
ENST00000351030	829
ENST00000351050	353
ENST00000351072	108
ENST00000351193	503
ENST00000351205	293
ENST00000351218	519
ENST00000351261	384
ENST00000351266	320
ENST00000351270	290
ENST00000351288	866
ENST00000351298	1074
ENST00000351304	733
ENST00000351325	72
ENST00000351328	439
ENST00000351436	98
ENST00000351439	535
ENST00000351487	476
ENST00000351513	519
ENST00000351554	77
ENST00000351578	783
ENST00000351677	596
ENST00000351698	312
ENST00000351718	1280
ENST00000351773	561
ENST00000351797	505
ENST00000351806	234
ENST00000351817	354
ENST00000351829	324
ENST00000351839	463
ENST00000351870	342
ENST00000351936	800
ENST00000351948	1091
ENST00000351960	2115
ENST00000351989	773
ENST00000352035	1101
ENST00000352040	1354
ENST00000352065	619
ENST00000352066	521
ENST00000352068	342
ENST00000352105	2514
ENST00000352127	346
ENST00000352133	533
ENST00000352159	208
ENST00000352171	1131
ENST00000352178	551
ENST00000352187	491
ENST00000352189	862
ENST00000352210	477
ENST00000352251	944
ENST00000352312	611
ENST00000352385	1226
ENST00000352393	537
ENST00000352397	300
ENST00000352433	201
ENST00000352445	372
ENST00000352480	412
ENST00000352511	494
ENST00000352632	2564
ENST00000352645	993
ENST00000352665	620
ENST00000352689	734
ENST00000352732	425
ENST00000352832	2377
ENST00000352861	68
ENST00000352867	491
ENST00000352903	391
ENST00000352940	454
ENST00000352966	75
ENST00000352983	248
ENST00000352993	1863
ENST00000352998	475
ENST00000353107	58
ENST00000353151	211
ENST00000353172	255
ENST00000353224	719
ENST00000353234	871
ENST00000353245	245
ENST00000353247	178
ENST00000353258	331
ENST00000353265	376
ENST00000353267	341
ENST00000353278	592
ENST00000353284	1476
ENST00000353331	920
ENST00000353379	360
ENST00000353383	1906
ENST00000353411	162
ENST00000353414	1052
ENST00000353442	490
ENST00000353479	1497
ENST00000353487	384
ENST00000353507	724
ENST00000353533	398
ENST00000353546	406
ENST00000353548	184
ENST00000353609	338
ENST00000353617	372
ENST00000353632	1219
ENST00000353656	501
ENST00000353660	510
ENST00000353662	834
ENST00000353689	277
ENST00000353703	246
ENST00000353704	371
ENST00000353706	374
ENST00000353782	1382
ENST00000353796	714
ENST00000353801	723
ENST00000353809	838
ENST00000353866	724
ENST00000353917	480
ENST00000354024	609
ENST00000354042	626
ENST00000354050	476
ENST00000354069	250
ENST00000354105	538
ENST00000354161	914
ENST00000354171	197
ENST00000354185	783
ENST00000354193	76
ENST00000354200	403
ENST00000354202	408
ENST00000354209	559
ENST00000354212	1455
ENST00000354216	548
ENST00000354224	153
ENST00000354249	376
ENST00000354258	808
ENST00000354268	1026
ENST00000354273	683
ENST00000354276	538
ENST00000354283	1030
ENST00000354285	1273
ENST00000354287	296
ENST00000354293	977
ENST00000354297	237
ENST00000354300	304
ENST00000354308	386
ENST00000354309	627
ENST00000354323	115
ENST00000354332	100
ENST00000354336	303
