oln	evolutionary_rate
ENST00000482026	0.0674
ENST00000483063	0.0085
ENST00000483273	0.0549
ENST00000483722	0.0844
ENST00000483970	0.0215
ENST00000485972	0.0205
ENST00000486715	0.0306
ENST00000487099	0.0092
ENST00000487418	0.0284
ENST00000488300	0.0040
ENST00000488423	0.0000
ENST00000488633	0.0029
ENST00000489294	0.0024
ENST00000489671	0.0022
ENST00000489711	0.0247
ENST00000491306	0.0000
ENST00000491381	0.0275
ENST00000491415	0.0212
ENST00000492406	0.0354
ENST00000493111	0.0146
ENST00000493442	0.0000
ENST00000495461	0.0000
ENST00000495827	0.0086
ENST00000496455	0.0029
ENST00000496811	0.0089
ENST00000497473	0.0121
ENST00000497571	0.0035
ENST00000497933	0.0381
ENST00000498165	0.0028
ENST00000498707	0.0088
ENST00000499023	0.0124
ENST00000500893	0.0149
ENST00000502346	0.0000
ENST00000502773	0.0145
ENST00000502798	0.0096
ENST00000502935	0.0060
ENST00000503131	0.0203
ENST00000503731	0.0086
ENST00000504087	0.0087
ENST00000504154	0.0598
ENST00000504169	0.0190
ENST00000504595	0.0000
ENST00000504771	0.0158
ENST00000505374	0.0097
ENST00000505459	0.0069
ENST00000505490	0.0076
ENST00000506823	0.0050
ENST00000507030	0.0206
ENST00000507142	0.0241
ENST00000507469	0.0312
ENST00000507488	0.0043
ENST00000508632	0.0325
ENST00000509018	0.0275
ENST00000509156	0.0102
ENST00000509777	0.0574
ENST00000510092	0.0074
ENST00000511437	0.0407
ENST00000511689	0.0000
ENST00000511912	0.0097
ENST00000512467	0.0070
ENST00000515673	0.0160
ENST00000515768	0.0000
ENST00000517309	0.0021
ENST00000517399	0.0056
ENST00000517669	0.0123
ENST00000517746	0.0020
ENST00000517956	0.0028
ENST00000518237	0.0846
ENST00000518864	0.0116
ENST00000519389	0.0302
ENST00000519895	0.0234
ENST00000519973	0.1078
ENST00000520242	0.0000
ENST00000520429	0.0000
ENST00000520539	0.0018
ENST00000520810	0.0026
ENST00000520817	0.0000
ENST00000520901	0.0552
ENST00000521022	0.0198
ENST00000521072	0.0289
ENST00000521288	0.0205
ENST00000521381	0.0083
ENST00000521688	0.0000
ENST00000521861	0.0057
ENST00000522677	0.0121
ENST00000523207	0.0132
ENST00000524794	0.0100
ENST00000524871	0.0129
ENST00000525602	0.0000
ENST00000525778	0.0180
ENST00000526683	0.0000
ENST00000527524	0.0021
ENST00000527548	0.0150
ENST00000527673	0.0000
ENST00000527958	0.0000
ENST00000528157	0.0110
ENST00000528372	0.0262
ENST00000528429	0.0205
ENST00000528896	0.0094
ENST00000528954	0.0233
ENST00000529006	0.0043
ENST00000529689	0.0197
ENST00000530349	0.0057
ENST00000530763	0.0000
ENST00000531188	0.0000
ENST00000531273	0.0099
ENST00000531380	0.0019
ENST00000531837	0.0049
ENST00000531967	0.0228
ENST00000532048	0.0000
ENST00000532405	0.0116
ENST00000532485	0.0187
ENST00000533050	0.0114
ENST00000533244	0.0401
ENST00000533467	0.1526
ENST00000533632	0.0046
ENST00000534064	0.0031
ENST00000535424	0.0166
ENST00000535902	0.0719
ENST00000535923	0.0100
ENST00000536178	0.0332
ENST00000536180	0.0099
ENST00000536220	0.0391
ENST00000536272	0.2970
ENST00000536311	0.0247
ENST00000536441	0.0061
ENST00000536656	0.0556
ENST00000536985	0.0692
ENST00000537177	0.0000
ENST00000537209	0.0170
ENST00000537465	0.0565
ENST00000537664	0.0497
ENST00000537691	0.0054
ENST00000537864	0.0027
ENST00000538097	0.0061
ENST00000538310	0.0192
ENST00000538324	0.0552
ENST00000538336	0.0035
ENST00000538487	0.0154
ENST00000538716	0.0166
ENST00000538775	0.0182
ENST00000538862	0.0149
ENST00000538967	0.0090
ENST00000539097	0.0193
ENST00000539517	0.0020
ENST00000539697	0.0079
ENST00000539935	0.0135
ENST00000540033	0.0063
ENST00000540163	0.0301
ENST00000540251	0.0490
ENST00000540430	0.0120
ENST00000541110	0.0576
ENST00000541131	0.0000
ENST00000541212	0.0314
ENST00000541599	0.0236
ENST00000541604	0.0037
ENST00000541626	0.0092
ENST00000541638	0.0176
ENST00000541801	0.0419
ENST00000541867	0.0087
ENST00000541869	0.0132
ENST00000541970	0.0349
ENST00000542113	0.0072
ENST00000542188	0.0150
ENST00000542590	0.0090
ENST00000542845	0.0103
ENST00000543662	0.0664
ENST00000544803	0.0304
ENST00000544844	0.0080
ENST00000544916	0.0100
ENST00000545097	0.0789
ENST00000545279	0.0000
ENST00000545496	0.0628
ENST00000545604	0.0983
ENST00000545606	0.0000
ENST00000546361	0.0033
ENST00000547588	0.0185
ENST00000547649	0.0331
ENST00000547776	0.0096
ENST00000548065	0.0030
ENST00000549396	0.0016
ENST00000549446	0.0380
ENST00000549920	0.0000
ENST00000550443	0.0240
ENST00000550804	0.0159
ENST00000550948	0.1408
ENST00000551018	0.0000
ENST00000551404	0.0021
ENST00000552695	0.0240
ENST00000552864	0.0000
ENST00000553106	0.0199
ENST00000553257	0.0000
ENST00000553380	0.0540
ENST00000553456	0.0000
ENST00000553458	0.0206
ENST00000553484	0.0098
ENST00000553525	0.0066
ENST00000553612	0.0000
ENST00000553645	0.0053
ENST00000554659	0.0086
ENST00000554922	0.0116
ENST00000555619	0.0000
ENST00000555818	0.0050
ENST00000555993	0.0107
ENST00000556492	0.0166
ENST00000556816	0.0260
ENST00000557016	0.0000
ENST00000557942	0.0219
ENST00000557943	0.0150
ENST00000558518	0.0973
ENST00000558589	0.0061
ENST00000558750	0.0361
ENST00000559447	0.0117
ENST00000559844	0.0345
ENST00000560949	0.0747
ENST00000561100	0.0136
ENST00000561208	0.0000
ENST00000561878	0.0069
ENST00000562435	0.0038
ENST00000563197	0.0082
ENST00000563588	0.0080
ENST00000564138	0.0190
ENST00000565488	0.0084
ENST00000567759	0.0762
ENST00000567835	0.0447
ENST00000568377	0.1401
ENST00000568733	0.0309
ENST00000568954	0.0136
ENST00000570106	0.1270
ENST00000570137	0.0200
ENST00000570191	0.0201
ENST00000574298	0.0135
ENST00000575882	0.0345
ENST00000576812	0.0315
ENST00000577390	0.0013
ENST00000578921	0.0155
ENST00000579297	0.0196
ENST00000579534	0.0449
ENST00000580243	0.0242
ENST00000581208	0.0020
ENST00000581714	0.0271
ENST00000582783	0.0190
ENST00000583509	0.0537
ENST00000584667	0.0097
ENST00000585124	0.0203
ENST00000585482	0.0083
ENST00000585807	0.0531
ENST00000585916	0.0016
ENST00000587091	0.0037
ENST00000587152	0.0106
ENST00000587230	0.0080
ENST00000587250	0.0044
ENST00000588659	0.0496
ENST00000588734	0.0226
ENST00000588981	0.0217
ENST00000589093	0.1670
ENST00000589359	0.0294
ENST00000589666	0.0062
ENST00000590208	0.0231
ENST00000590247	0.0000
ENST00000590360	0.1287
ENST00000590474	0.0000
ENST00000591022	0.0483
ENST00000591899	0.0893
ENST00000592588	0.0069
ENST00000593649	0.0707
ENST00000593829	0.0000
ENST00000595090	0.0000
ENST00000596288	0.0050
ENST00000596358	0.0066
ENST00000596731	0.0000
ENST00000597850	0.0349
ENST00000597960	0.0024
ENST00000598441	0.0000
ENST00000599672	0.0164
ENST00000600100	0.0893
ENST00000600228	0.0294
ENST00000600659	0.0000
ENST00000601808	0.0332
ENST00000602402	0.0079
ENST00000603986	0.0206
ENST00000606117	0.0194
ENST00000608933	0.0081
ENST00000609713	0.0000
ENST00000610020	0.0294
ENST00000610222	0.0078
ENST00000610426	0.0038
ENST00000610533	0.0107
ENST00000610561	0.0307
ENST00000610633	0.1567
ENST00000610660	0.0529
ENST00000610704	0.0179
ENST00000610726	0.0000
ENST00000610881	0.0177
ENST00000610935	0.0026
ENST00000611054	0.0348
ENST00000611135	0.1765
ENST00000611510	0.0513
ENST00000611618	0.0508
ENST00000611620	0.0901
ENST00000611640	0.0246
ENST00000611722	0.0254
ENST00000611727	0.0442
ENST00000611874	0.0394
ENST00000612161	0.0931
ENST00000612423	0.0036
ENST00000612935	0.0417
ENST00000612946	0.0093
ENST00000613030	0.0498
ENST00000613147	0.0100
ENST00000613283	0.0137
ENST00000613624	0.0728
ENST00000613797	0.0977
ENST00000613913	0.0457
ENST00000613923	0.0219
ENST00000614032	0.0258
ENST00000614126	0.0326
ENST00000614273	0.0609
ENST00000614293	0.0167
ENST00000614314	0.0029
ENST00000614328	0.0062
ENST00000614565	0.0603
ENST00000614679	0.0457
ENST00000614681	0.0169
ENST00000615007	0.0687
ENST00000615052	0.0099
ENST00000615138	0.0474
ENST00000615189	0.0149
ENST00000615259	0.0159
ENST00000615264	0.0042
ENST00000615445	0.1264
ENST00000615550	0.0295
ENST00000615603	0.0251
ENST00000615612	0.0000
ENST00000615665	0.0000
ENST00000615697	0.0700
ENST00000615808	0.0749
ENST00000615901	0.0030
ENST00000615916	0.0705
ENST00000616170	0.0079
ENST00000616172	0.0480
ENST00000616198	0.0042
ENST00000616395	0.0056
ENST00000616540	0.0049
ENST00000616568	0.0017
ENST00000616661	0.0033
ENST00000616793	0.0099
ENST00000616972	0.0000
ENST00000617742	0.0792
ENST00000617889	0.1039
ENST00000617911	0.0220
ENST00000617958	0.0035
ENST00000618156	0.0146
ENST00000618381	0.0954
ENST00000618515	0.0015
ENST00000618549	0.0792
ENST00000618562	0.0334
ENST00000618760	0.0136
ENST00000619188	0.0000
ENST00000619221	0.0250
ENST00000619306	0.0334
ENST00000619416	0.0470
ENST00000619684	0.0155
ENST00000619732	0.0206
ENST00000619961	0.0125
ENST00000620049	0.0040
ENST00000620156	0.0549
ENST00000620364	0.0297
ENST00000620910	0.0218
ENST00000621096	0.0000
ENST00000621158	0.0227
ENST00000621317	0.0071
ENST00000621635	0.0486
ENST00000621829	0.0006
ENST00000622074	0.0000
ENST00000622144	0.0163
ENST00000622259	0.0174
ENST00000622375	0.0609
ENST00000622429	0.0214
ENST00000622593	0.3636
ENST00000622611	0.0021
ENST00000622827	0.0646
ENST00000624268	0.0712
